customer_key,first_purchase,last_purchase
C005627,2014-01-23 10:28:00,2020-12-04 16:30:00
C001124,2014-02-03 13:05:00,2021-01-17 20:25:00
C004634,2014-02-09 22:45:00,2021-01-01 07:31:00
C005334,2014-03-21 15:04:00,2021-01-06 18:24:00
C001015,2014-02-14 22:49:00,2020-12-19 17:02:00
C004763,2014-02-16 16:39:00,2020-11-21 10:17:00
C004835,2014-02-04 22:37:00,2021-01-19 09:58:00
C008811,2014-02-14 16:05:00,2021-01-19 23:21:00
C004176,2014-01-29 04:46:00,2021-01-22 16:25:00
C001916,2014-02-04 13:21:00,2021-01-08 02:14:00
C005663,2014-01-22 10:31:00,2021-01-03 02:02:00
C004777,2014-01-30 16:52:00,2021-01-07 21:07:00
C004200,2014-02-12 10:02:00,2021-01-09 18:42:00
C001940,2014-01-29 12:38:00,2020-12-16 19:50:00
C001089,2014-02-17 04:31:00,2020-12-14 14:12:00
C000493,2014-02-27 06:54:00,2021-01-07 00:53:00
C008725,2014-02-24 10:15:00,2020-10-10 01:09:00
C002663,2014-02-15 23:46:00,2021-01-12 20:45:00
C005810,2014-02-06 06:49:00,2021-01-13 18:41:00
C000276,2014-01-20 22:52:00,2020-12-30 14:48:00
C005723,2014-02-13 17:08:00,2020-12-27 15:11:00
C005950,2014-01-20 22:29:00,2020-12-08 08:00:00
C006774,2014-03-06 10:42:00,2021-01-19 12:17:00
C006212,2014-02-21 08:32:00,2020-12-31 04:21:00
C002775,2014-03-15 14:55:00,2021-01-08 17:51:00
C008563,2014-02-04 19:51:00,2021-01-17 02:02:00
C000695,2014-02-25 05:13:00,2020-12-15 10:40:00
C002641,2014-01-23 16:32:00,2021-01-11 19:29:00
C006961,2014-02-14 21:15:00,2020-12-27 08:00:00
C004843,2014-02-14 03:06:00,2020-12-14 14:52:00
C001368,2014-03-15 13:49:00,2020-11-27 11:44:00
C005894,2014-02-23 08:14:00,2020-12-02 15:08:00
C007642,2014-02-10 00:04:00,2020-12-18 07:12:00
C001745,2014-01-26 15:46:00,2021-01-07 08:57:00
C004455,2014-01-26 03:21:00,2020-12-25 14:03:00
C000282,2014-02-21 12:55:00,2021-01-04 14:56:00
C004668,2014-02-02 17:15:00,2020-12-31 17:32:00
C003102,2014-02-16 02:15:00,2021-01-13 13:30:00
C003212,2014-03-17 18:50:00,2021-01-09 21:45:00
C008248,2014-03-12 13:44:00,2021-01-12 18:15:00
C003672,2014-01-21 02:19:00,2021-01-14 01:27:00
C001492,2014-02-06 23:46:00,2020-11-27 13:23:00
C001435,2014-03-31 14:05:00,2020-12-29 11:28:00
C007833,2014-01-25 09:21:00,2020-12-12 08:47:00
C008636,2014-02-11 05:54:00,2021-01-02 12:38:00
C004769,2014-01-30 17:38:00,2021-01-05 08:49:00
C000953,2014-03-16 16:55:00,2021-01-13 04:41:00
C001716,2014-01-27 21:07:00,2021-01-13 13:30:00
C004107,2014-02-03 23:12:00,2020-12-01 05:11:00
C003818,2014-02-21 10:16:00,2020-11-09 06:47:00
C008986,2014-01-30 11:41:00,2020-10-22 03:52:00
C002209,2014-01-31 05:09:00,2021-01-13 08:30:00
C002907,2014-01-21 13:07:00,2021-01-05 05:14:00
C000269,2014-01-29 16:42:00,2021-01-10 09:11:00
C004340,2014-02-05 19:46:00,2020-11-27 17:50:00
C005199,2014-01-25 18:57:00,2021-01-17 07:10:00
C004270,2014-01-30 00:01:00,2021-01-07 02:45:00
C002126,2014-01-21 00:19:00,2020-12-19 14:14:00
C003874,2014-01-21 18:50:00,2021-01-20 22:14:00
C000032,2014-01-20 21:37:00,2021-01-04 03:50:00
C005205,2014-01-22 21:28:00,2020-12-23 07:56:00
C004117,2014-01-27 15:49:00,2021-01-05 06:26:00
C005427,2014-03-28 07:20:00,2021-01-19 01:12:00
C000633,2014-02-06 20:33:00,2021-01-13 16:05:00
C000182,2014-01-27 02:49:00,2021-01-13 21:38:00
C003550,2014-01-20 15:25:00,2020-12-22 14:16:00
C005189,2014-02-03 06:47:00,2021-01-10 15:43:00
C002249,2014-01-26 00:14:00,2020-12-31 10:44:00
C004792,2014-02-01 16:04:00,2020-11-25 06:37:00
C003883,2014-01-25 00:01:00,2021-01-21 19:05:00
C007928,2014-02-11 19:08:00,2020-12-14 19:18:00
C005732,2014-02-01 14:34:00,2021-01-08 05:16:00
C002224,2014-03-03 08:01:00,2020-09-17 04:53:00
C002764,2014-03-15 11:26:00,2020-12-28 09:23:00
C008035,2014-03-07 14:53:00,2021-01-12 01:46:00
C001483,2014-01-20 14:06:00,2021-01-08 12:44:00
C004460,2014-01-26 20:24:00,2020-10-26 19:45:00
C008151,2014-03-06 09:13:00,2021-01-21 21:04:00
C002353,2014-02-03 07:41:00,2020-11-20 23:16:00
C001255,2014-01-21 22:05:00,2020-10-22 20:29:00
C008116,2014-01-27 11:56:00,2020-12-26 23:22:00
C004126,2014-03-20 15:14:00,2021-01-01 06:03:00
C005970,2014-01-30 23:58:00,2020-12-08 00:11:00
C005489,2014-01-27 13:52:00,2020-12-12 15:12:00
C007485,2014-01-30 04:12:00,2021-01-12 04:15:00
C004365,2014-01-24 14:27:00,2021-01-03 15:49:00
C003042,2014-02-03 11:46:00,2021-01-09 18:12:00
C003999,2014-03-14 08:41:00,2020-11-13 11:33:00
C005826,2014-01-21 06:51:00,2021-01-10 04:22:00
C004323,2014-01-22 10:56:00,2020-12-25 02:53:00
C006246,2014-02-17 14:28:00,2020-12-23 17:17:00
C003001,2014-02-18 01:19:00,2021-01-20 12:20:00
C003139,2014-01-30 00:01:00,2021-01-09 07:26:00
C001230,2014-03-22 09:24:00,2021-01-09 17:47:00
C007516,2014-02-11 15:00:00,2021-01-19 01:12:00
C000826,2014-01-22 07:20:00,2021-01-06 03:30:00
C000305,2014-01-20 18:10:00,2021-01-03 19:06:00
C009053,2014-02-17 02:06:00,2021-01-21 18:28:00
C007504,2014-01-27 14:40:00,2021-01-21 17:06:00
C005433,2014-03-01 18:21:00,2021-01-09 17:36:00
C004387,2014-01-26 18:15:00,2020-12-14 19:13:00
C008078,2014-01-30 11:06:00,2021-01-12 17:59:00
C000218,2014-02-16 01:45:00,2021-01-07 08:21:00
C002349,2014-01-30 00:24:00,2021-01-08 23:14:00
C000698,2014-01-28 06:11:00,2021-01-20 19:48:00
C008775,2014-02-06 02:06:00,2021-01-17 12:12:00
C006320,2014-02-20 05:35:00,2021-01-08 22:43:00
C001037,2014-02-04 14:35:00,2020-12-06 12:45:00
C006749,2014-03-10 22:27:00,2021-01-22 08:13:00
C005206,2014-01-22 13:12:00,2020-12-31 22:31:00
C003618,2014-02-11 03:28:00,2021-01-12 12:35:00
C006447,2014-02-01 22:15:00,2020-12-13 12:24:00
C004260,2014-03-04 10:20:00,2021-01-07 11:20:00
C008880,2014-01-28 13:49:00,2020-12-12 21:32:00
C005794,2014-02-10 02:22:00,2020-12-26 21:01:00
C004832,2014-01-22 04:53:00,2021-01-10 13:41:00
C007695,2014-02-11 16:54:00,2021-01-04 07:53:00
C001006,2014-01-21 20:43:00,2021-01-22 01:32:00
C007454,2014-02-07 07:21:00,2021-01-16 19:10:00
C007420,2014-04-15 04:48:00,2020-12-26 08:06:00
C001773,2014-03-05 21:40:00,2021-01-06 05:30:00
C000747,2014-02-07 18:51:00,2021-01-22 00:22:00
C005868,2014-02-17 14:28:00,2020-12-28 17:22:00
C002109,2014-02-16 07:54:00,2021-01-05 03:57:00
C001932,2014-02-03 20:15:00,2020-12-23 12:02:00
C002955,2014-03-01 21:43:00,2021-01-19 23:21:00
C006598,2014-02-17 20:50:00,2021-01-09 23:35:00
C006790,2014-01-29 09:20:00,2020-12-25 03:25:00
C007724,2014-03-07 16:34:00,2021-01-08 11:16:00
C008042,2014-01-21 19:35:00,2021-01-12 11:57:00
C007184,2014-03-05 14:49:00,2020-12-30 19:05:00
C004676,2014-02-25 05:13:00,2021-01-21 18:28:00
C006618,2014-01-28 03:51:00,2021-01-04 06:32:00
C007209,2014-02-24 08:24:00,2021-01-22 00:22:00
C003370,2014-01-27 21:07:00,2021-01-20 18:10:00
C009012,2014-01-24 09:07:00,2021-01-18 13:15:00
C002566,2014-01-21 07:00:00,2021-01-07 11:03:00
C005005,2014-03-31 05:49:00,2020-12-30 16:20:00
C000144,2014-03-26 09:32:00,2021-01-09 13:15:00
C000463,2014-01-24 16:32:00,2020-10-25 11:14:00
C007325,2014-01-27 02:17:00,2021-01-04 15:23:00
C005480,2014-01-25 13:53:00,2021-01-22 23:09:00
C002452,2014-04-04 13:27:00,2021-01-15 13:10:00
C001841,2014-02-20 13:33:00,2021-01-16 10:44:00
C005881,2014-02-11 18:21:00,2021-01-02 08:42:00
C000992,2014-01-26 14:33:00,2021-01-06 18:04:00
C006650,2014-02-09 15:28:00,2020-12-01 18:37:00
C000483,2014-01-24 17:50:00,2020-12-19 06:45:00
C005925,2014-01-27 04:58:00,2021-01-16 16:44:00
C005286,2014-01-22 10:29:00,2020-12-01 13:38:00
C002786,2014-03-10 04:30:00,2020-12-21 05:33:00
C007970,2014-02-02 02:00:00,2021-01-21 04:51:00
C001907,2014-01-24 18:21:00,2021-01-12 05:53:00
C003059,2014-01-24 23:54:00,2021-01-20 19:48:00
C003192,2014-01-21 20:43:00,2020-12-28 01:46:00
C008909,2014-02-04 17:22:00,2021-01-08 05:50:00
C002131,2014-02-12 20:30:00,2021-01-22 18:47:00
C002359,2014-02-16 05:57:00,2021-01-01 04:34:00
C006401,2014-02-23 03:16:00,2021-01-19 20:36:00
C001731,2014-03-10 19:32:00,2020-12-25 07:37:00
C000664,2014-01-21 02:19:00,2021-01-20 23:44:00
C001392,2014-01-25 17:54:00,2021-01-15 16:38:00
C008929,2014-01-27 23:13:00,2020-10-06 17:51:00
C008792,2014-06-09 15:48:00,2021-01-12 11:03:00
C000097,2014-02-28 13:54:00,2021-01-12 05:24:00
C007659,2014-02-22 02:02:00,2021-01-09 11:44:00
C007786,2014-01-21 15:53:00,2021-01-11 22:18:00
C008538,2014-02-04 00:08:00,2021-01-19 03:08:00
C003754,2014-02-06 18:26:00,2021-01-13 17:29:00
C003180,2014-01-31 18:20:00,2021-01-09 19:34:00
C005364,2014-03-25 10:06:00,2021-01-20 06:56:00
C005147,2014-02-12 05:44:00,2021-01-07 21:31:00
C002442,2014-01-25 11:19:00,2020-12-22 19:11:00
C001495,2014-02-10 08:18:00,2021-01-22 16:25:00
C003359,2014-02-01 22:15:00,2021-01-13 18:16:00
C007582,2014-03-17 11:10:00,2021-01-15 02:07:00
C005647,2014-02-17 17:07:00,2020-12-28 23:50:00
C009174,2014-02-05 03:31:00,2020-11-21 17:55:00
C005387,2014-02-25 19:21:00,2021-01-14 10:18:00
C005955,2014-02-01 21:59:00,2021-01-11 09:52:00
C004715,2014-03-27 12:01:00,2020-12-31 22:00:00
C002628,2014-02-22 16:46:00,2021-01-19 23:40:00
C000904,2014-03-03 11:54:00,2021-01-12 04:15:00
C002229,2014-03-02 02:19:00,2021-01-16 14:40:00
C008304,2014-02-27 08:40:00,2020-12-04 10:15:00
C001811,2014-03-14 04:36:00,2021-01-08 11:16:00
C003968,2014-02-15 11:42:00,2020-12-16 15:52:00
C008114,2014-02-05 02:32:00,2020-11-10 14:44:00
C003880,2014-02-11 15:00:00,2020-12-18 03:42:00
C008150,2014-02-09 06:15:00,2020-12-01 00:11:00
C002301,2014-01-25 09:17:00,2021-01-12 16:21:00
C003565,2014-01-31 02:19:00,2021-01-20 23:44:00
C005838,2014-01-30 21:37:00,2021-01-02 23:34:00
C008947,2014-02-14 07:29:00,2020-11-12 09:19:00
C006223,2014-02-06 15:41:00,2021-01-16 02:42:00
C005224,2014-01-29 03:14:00,2020-12-21 22:58:00
C007384,2014-01-31 07:51:00,2020-11-28 10:14:00
C003204,2014-02-20 10:27:00,2021-01-07 14:10:00
C005414,2014-02-20 14:16:00,2021-01-03 18:19:00
C005055,2014-01-22 17:31:00,2021-01-08 21:11:00
C003899,2014-01-28 07:55:00,2021-01-02 04:19:00
C002974,2014-02-22 08:18:00,2021-01-05 10:05:00
C006977,2014-06-14 17:06:00,2021-01-06 08:24:00
C002666,2014-02-18 21:34:00,2021-01-10 22:57:00
C006856,2014-01-27 02:49:00,2021-01-18 20:19:00
C004247,2014-01-30 14:08:00,2020-12-09 01:25:00
C001970,2014-02-15 01:46:00,2020-12-15 12:22:00
C000185,2014-05-01 11:31:00,2021-01-19 01:12:00
C007232,2014-03-06 22:43:00,2020-12-20 13:46:00
C005878,2014-01-27 23:13:00,2021-01-21 20:48:00
C001185,2014-05-15 12:34:00,2021-01-07 12:27:00
C000327,2014-01-22 18:11:00,2021-01-16 19:10:00
C005556,2014-02-05 16:59:00,2021-01-17 14:51:00
C007645,2014-02-07 00:02:00,2021-01-18 15:36:00
C008590,2014-01-21 02:18:00,2021-01-21 16:53:00
C002552,2014-03-31 05:46:00,2021-01-04 06:08:00
C004663,2014-01-24 17:49:00,2021-01-20 19:48:00
C003086,2014-01-20 17:09:00,2020-12-29 06:14:00
C006630,2014-01-23 21:07:00,2020-12-30 02:29:00
C008132,2014-01-22 18:21:00,2021-01-02 15:01:00
C002677,2014-01-23 23:23:00,2021-01-09 10:33:00
C002834,2014-01-20 21:18:00,2020-12-24 16:17:00
C005402,2014-02-05 21:55:00,2020-10-22 03:52:00
C008709,2014-01-26 07:34:00,2021-01-05 04:37:00
C006831,2014-01-23 13:42:00,2020-12-28 07:07:00
C001619,2014-01-31 03:11:00,2021-01-12 12:27:00
C006162,2014-04-16 20:14:00,2021-01-19 18:03:00
C003678,2014-01-28 09:56:00,2021-01-13 12:21:00
C000938,2014-02-03 04:54:00,2021-01-13 02:56:00
C000863,2014-03-12 12:47:00,2021-01-16 19:10:00
C005543,2014-03-09 16:35:00,2021-01-01 11:50:00
C005212,2014-01-29 03:02:00,2021-01-08 16:37:00
C001696,2014-01-31 20:55:00,2021-01-01 10:59:00
C000912,2014-03-11 11:56:00,2021-01-15 13:10:00
C001821,2014-01-30 22:15:00,2021-01-07 01:53:00
C006352,2014-04-17 08:57:00,2021-01-07 01:53:00
C007520,2014-01-30 19:27:00,2020-12-19 14:59:00
C002934,2014-03-24 13:03:00,2021-01-21 06:32:00
C002631,2014-01-24 21:50:00,2021-01-08 06:18:00
C006313,2014-02-06 18:26:00,2021-01-22 11:35:00
C004822,2014-01-24 04:29:00,2021-01-02 09:33:00
C004227,2014-02-06 23:02:00,2021-01-13 08:18:00
C000558,2014-03-17 18:50:00,2021-01-06 10:38:00
C000648,2014-02-12 01:39:00,2021-01-08 12:35:00
C005254,2014-03-06 10:07:00,2020-11-21 03:50:00
C000158,2014-01-21 00:19:00,2020-12-28 17:22:00
C001837,2014-05-22 22:06:00,2020-12-10 10:48:00
C006922,2014-02-16 15:27:00,2020-12-23 14:13:00
C001926,2014-02-22 13:49:00,2021-01-09 14:52:00
C003272,2014-01-22 06:33:00,2021-01-15 15:57:00
C002357,2014-02-05 17:16:00,2021-01-14 23:06:00
C007984,2014-01-23 13:42:00,2020-12-15 11:31:00
C002174,2014-02-11 05:25:00,2020-12-22 07:08:00
C008336,2014-02-11 12:54:00,2020-12-21 03:03:00
C003736,2014-02-04 16:11:00,2020-12-31 05:06:00
C005942,2014-02-12 18:41:00,2020-11-25 08:10:00
C007999,2014-02-09 01:32:00,2021-01-07 19:55:00
C003168,2014-02-15 04:14:00,2020-12-11 02:11:00
C002842,2014-04-15 09:17:00,2021-01-20 05:29:00
C007447,2014-03-10 15:53:00,2021-01-14 15:21:00
C009034,2014-02-02 03:37:00,2020-12-16 16:32:00
C001224,2014-01-23 07:28:00,2020-12-26 13:57:00
C008481,2014-01-21 17:22:00,2020-12-21 10:09:00
C002364,2014-01-26 11:55:00,2021-01-19 04:37:00
C003411,2014-01-24 23:51:00,2021-01-22 23:10:00
C005536,2014-02-03 19:25:00,2021-01-05 08:15:00
C003507,2014-02-03 11:46:00,2020-12-04 10:58:00
C009074,2014-02-15 10:07:00,2021-01-17 11:18:00
C005908,2014-01-24 21:50:00,2020-12-31 12:19:00
C003653,2014-01-30 21:12:00,2021-01-09 23:56:00
C006495,2014-02-14 08:51:00,2021-01-02 07:15:00
C005332,2014-03-04 09:08:00,2020-12-23 02:59:00
C000754,2014-03-13 23:41:00,2021-01-17 02:49:00
C004396,2014-01-22 03:00:00,2020-12-24 13:24:00
C006453,2014-05-17 06:34:00,2021-01-19 16:04:00
C001764,2014-01-21 04:54:00,2020-12-29 22:12:00
C003214,2014-02-26 23:16:00,2020-12-18 06:16:00
C004771,2014-04-29 14:03:00,2020-12-31 05:06:00
C006058,2014-02-14 08:05:00,2021-01-19 17:59:00
C004157,2014-02-07 22:01:00,2021-01-12 14:29:00
C006569,2014-01-25 15:45:00,2020-12-17 10:37:00
C005646,2014-03-13 19:54:00,2021-01-14 01:54:00
C003542,2014-03-07 21:22:00,2021-01-03 02:47:00
C007622,2014-03-25 22:33:00,2021-01-22 10:32:00
C002163,2014-01-20 17:09:00,2020-12-24 18:09:00
C006339,2014-03-14 10:20:00,2020-12-14 10:34:00
C005160,2014-01-25 15:45:00,2021-01-02 20:07:00
C007074,2014-05-27 19:26:00,2021-01-14 03:53:00
C000052,2014-03-25 23:31:00,2020-11-29 09:22:00
C001107,2014-02-09 04:39:00,2020-12-24 13:32:00
C000326,2014-02-22 06:35:00,2020-12-16 01:04:00
C001030,2014-03-12 15:02:00,2021-01-15 03:23:00
C007341,2014-03-01 14:19:00,2021-01-05 19:28:00
C008478,2014-04-25 18:41:00,2020-12-12 21:18:00
C005230,2014-01-26 14:22:00,2021-01-08 22:43:00
C008910,2014-02-12 02:53:00,2021-01-13 16:05:00
C005692,2014-03-09 14:10:00,2021-01-22 19:57:00
C000034,2014-02-04 12:00:00,2020-10-26 14:10:00
C000402,2014-03-16 12:54:00,2021-01-13 08:30:00
C000222,2014-02-12 18:41:00,2021-01-22 10:31:00
C001143,2014-01-30 21:12:00,2021-01-22 18:47:00
C006846,2014-02-02 20:29:00,2021-01-13 12:27:00
C003960,2014-02-02 19:25:00,2021-01-22 16:36:00
C007897,2014-02-08 13:12:00,2020-11-27 06:18:00
C002536,2014-01-24 03:39:00,2020-12-30 05:58:00
C003261,2014-01-28 22:51:00,2021-01-13 12:21:00
C005047,2014-04-02 07:36:00,2021-01-04 00:14:00
C000705,2014-04-03 03:39:00,2021-01-03 13:04:00
C003669,2014-01-22 04:25:00,2020-11-20 18:23:00
C005892,2014-01-24 03:39:00,2020-11-05 03:01:00
C005358,2014-02-06 16:01:00,2021-01-07 05:10:00
C009185,2014-03-06 14:08:00,2020-12-29 15:05:00
C004062,2014-01-28 14:44:00,2020-12-07 08:08:00
C005566,2014-02-05 03:12:00,2021-01-06 12:16:00
C004810,2014-02-18 22:30:00,2021-01-08 06:18:00
C008171,2014-01-22 21:19:00,2021-01-07 22:20:00
C003688,2014-02-12 10:02:00,2021-01-21 08:29:00
C007571,2014-01-29 17:31:00,2021-01-09 20:00:00
C008136,2014-01-29 17:29:00,2021-01-21 01:22:00
C003063,2014-02-07 18:03:00,2021-01-06 19:39:00
C001328,2014-01-26 14:33:00,2021-01-21 08:29:00
C008621,2014-03-24 05:45:00,2020-10-16 16:56:00
C001675,2014-03-20 00:45:00,2020-12-26 16:51:00
C000997,2014-02-28 15:47:00,2020-12-25 05:34:00
C001992,2014-01-31 22:42:00,2020-12-28 02:17:00
C006687,2014-03-12 23:41:00,2020-12-13 17:31:00
C001382,2014-03-01 22:02:00,2020-12-24 06:51:00
C003290,2014-02-15 20:11:00,2021-01-05 08:15:00
C009062,2014-02-16 20:23:00,2020-12-29 15:05:00
C006171,2014-01-30 04:33:00,2020-12-30 00:15:00
C003254,2014-01-25 19:35:00,2020-12-18 05:36:00
C001485,2014-02-21 07:11:00,2020-11-24 05:06:00
C002983,2014-02-05 19:29:00,2020-12-13 08:34:00
C002852,2014-01-22 02:09:00,2021-01-19 01:03:00
C005015,2014-01-24 00:08:00,2021-01-07 15:19:00
C006799,2014-01-20 21:37:00,2020-12-23 05:10:00
C005097,2014-01-26 14:18:00,2020-11-10 20:50:00
C009136,2014-01-28 02:39:00,2021-01-15 15:57:00
C005260,2014-02-26 15:21:00,2020-12-17 10:25:00
C000522,2014-01-26 06:19:00,2021-01-04 15:23:00
C007331,2014-02-17 02:21:00,2021-01-08 23:03:00
C006309,2014-03-07 22:03:00,2021-01-22 11:35:00
C004650,2014-03-24 21:40:00,2020-12-21 05:33:00
C008750,2014-01-25 03:31:00,2021-01-17 09:01:00
C004945,2014-01-22 00:42:00,2020-12-18 15:32:00
C000077,2014-02-17 05:05:00,2021-01-21 01:35:00
C002429,2014-02-04 19:51:00,2021-01-13 11:48:00
C001344,2014-02-04 13:57:00,2021-01-07 02:45:00
C006159,2014-02-01 19:05:00,2021-01-16 14:40:00
C008957,2014-01-20 16:45:00,2021-01-22 14:15:00
C008427,2014-02-09 14:36:00,2021-01-17 20:25:00
C006932,2014-01-25 09:21:00,2021-01-21 08:20:00
C002826,2014-02-06 11:06:00,2021-01-17 16:32:00
C003484,2014-01-22 07:20:00,2020-11-07 04:30:00
C001873,2014-03-17 19:37:00,2020-12-27 08:00:00
C008253,2014-01-21 12:54:00,2021-01-04 13:07:00
C009159,2014-02-05 08:05:00,2021-01-21 20:48:00
C002276,2014-01-26 17:17:00,2021-01-14 17:54:00
C001771,2014-03-05 19:23:00,2021-01-07 10:54:00
C003517,2014-02-17 14:45:00,2021-01-08 16:37:00
C006533,2014-02-13 02:34:00,2021-01-22 03:09:00
C006167,2014-02-23 13:40:00,2021-01-14 15:21:00
C002645,2014-02-03 19:25:00,2020-12-28 04:45:00
C002493,2014-01-24 00:27:00,2020-12-14 10:09:00
C005993,2014-02-20 02:54:00,2020-11-25 13:01:00
C008761,2014-02-04 16:07:00,2021-01-22 12:22:00
C008923,2014-01-24 00:08:00,2021-01-01 11:59:00
C006055,2014-01-23 12:19:00,2021-01-22 17:02:00
C007908,2014-04-19 08:27:00,2021-01-04 19:51:00
C005431,2014-08-10 21:17:00,2021-01-22 00:22:00
C005528,2014-01-25 11:31:00,2021-01-16 14:04:00
C009016,2014-01-25 03:14:00,2020-12-24 08:55:00
C005938,2014-01-26 03:40:00,2021-01-22 16:36:00
C004357,2014-02-01 21:59:00,2021-01-10 06:57:00
C007702,2014-02-05 21:21:00,2021-01-06 05:45:00
C007510,2014-02-02 05:48:00,2021-01-21 19:12:00
C001022,2014-01-22 18:21:00,2020-12-01 04:42:00
C006211,2014-01-25 19:04:00,2020-12-28 01:27:00
C006090,2014-01-22 17:54:00,2021-01-19 19:06:00
C004413,2014-01-22 02:57:00,2021-01-05 22:12:00
C005313,2014-02-02 18:37:00,2020-12-30 21:48:00
C006821,2014-01-25 14:02:00,2021-01-13 08:22:00
C002967,2014-01-26 04:14:00,2020-12-28 13:03:00
C002374,2014-02-16 15:27:00,2020-12-03 08:28:00
C007090,2014-01-24 09:07:00,2021-01-14 07:48:00
C005496,2014-01-29 03:07:00,2021-01-02 16:01:00
C007250,2014-01-30 04:12:00,2020-12-09 13:19:00
C007728,2014-02-13 10:13:00,2021-01-21 16:53:00
C005370,2014-01-21 02:18:00,2020-12-14 05:57:00
C004876,2014-01-21 00:19:00,2020-12-18 22:09:00
C007382,2014-05-05 13:15:00,2021-01-21 06:03:00
C004325,2014-02-11 09:20:00,2021-01-13 02:56:00
C001930,2014-03-02 12:42:00,2021-01-06 08:08:00
C005883,2014-02-24 01:59:00,2020-12-04 06:34:00
C000437,2014-02-23 22:21:00,2021-01-10 10:32:00
C005347,2014-01-24 23:54:00,2020-12-14 07:07:00
C008388,2014-02-13 14:51:00,2021-01-21 13:12:00
C005603,2014-02-14 20:05:00,2020-12-05 18:26:00
C005531,2014-01-25 06:38:00,2021-01-03 20:55:00
C002531,2014-03-01 02:29:00,2021-01-13 10:07:00
C006849,2014-03-12 10:00:00,2021-01-03 17:07:00
C000682,2014-02-10 00:04:00,2021-01-13 09:18:00
C008655,2014-01-23 13:28:00,2021-01-12 17:59:00
C008867,2014-01-28 14:19:00,2021-01-10 09:11:00
C004507,2014-02-12 22:34:00,2021-01-01 11:59:00
C001921,2014-02-01 06:50:00,2020-12-20 18:26:00
C000429,2014-02-18 00:51:00,2021-01-12 14:29:00
C003107,2014-01-28 02:39:00,2021-01-17 00:00:00
C000405,2014-03-02 17:23:00,2020-10-07 11:37:00
C001919,2014-02-04 01:08:00,2021-01-18 20:19:00
C004865,2014-01-21 01:01:00,2020-12-30 08:10:00
C008838,2014-01-23 20:48:00,2020-12-06 12:27:00
C007879,2014-02-04 08:41:00,2020-12-07 15:09:00
C004749,2014-02-02 19:25:00,2020-12-16 07:34:00
C001559,2014-01-21 09:34:00,2021-01-10 18:14:00
C001121,2014-01-26 05:37:00,2020-12-29 13:49:00
C004694,2014-01-25 17:50:00,2021-01-22 18:52:00
C008181,2014-02-13 14:33:00,2020-12-07 12:51:00
C000737,2014-06-07 16:18:00,2021-01-18 12:55:00
C006336,2014-02-21 03:48:00,2021-01-16 13:08:00
C007058,2014-02-27 00:38:00,2020-11-15 17:42:00
C008050,2014-03-02 21:00:00,2021-01-10 12:12:00
C006644,2014-02-06 13:52:00,2021-01-06 10:30:00
C005452,2014-05-01 14:19:00,2021-01-12 01:46:00
C001699,2014-02-23 11:37:00,2020-12-20 02:15:00
C006458,2014-01-27 14:40:00,2020-10-14 22:00:00
C001556,2014-02-09 22:45:00,2021-01-05 06:03:00
C005299,2014-02-21 12:27:00,2020-11-27 04:50:00
C008859,2014-01-29 02:16:00,2020-12-19 21:50:00
C008984,2014-03-19 13:37:00,2021-01-21 16:44:00
C000348,2014-01-30 03:53:00,2020-12-29 01:11:00
C006343,2014-02-26 23:10:00,2021-01-18 00:43:00
C005044,2014-04-07 03:03:00,2021-01-01 08:17:00
C008849,2014-03-02 17:46:00,2021-01-07 16:59:00
C007314,2014-01-26 07:34:00,2021-01-08 05:16:00
C002798,2014-02-14 22:44:00,2020-12-20 03:00:00
C005570,2014-05-14 13:38:00,2021-01-14 05:51:00
C007617,2014-02-15 20:11:00,2021-01-04 09:28:00
C000225,2014-01-21 00:25:00,2021-01-13 17:15:00
C005110,2014-02-01 13:34:00,2020-12-23 16:27:00
C003215,2014-01-27 13:52:00,2020-12-30 05:58:00
C002198,2014-02-03 18:54:00,2020-12-29 18:54:00
C006220,2014-03-11 10:09:00,2021-01-21 02:39:00
C005635,2014-02-03 18:54:00,2021-01-21 08:20:00
C006258,2014-01-30 20:17:00,2021-01-09 15:33:00
C006002,2014-02-19 01:46:00,2021-01-13 08:18:00
C008064,2014-01-30 12:58:00,2021-01-04 04:45:00
C003266,2014-02-03 12:26:00,2020-11-24 09:41:00
C007302,2014-01-26 00:39:00,2021-01-18 12:55:00
C006750,2014-02-13 17:30:00,2020-12-26 08:55:00
C008076,2014-03-01 22:02:00,2020-12-21 20:52:00
C005098,2014-01-22 17:31:00,2021-01-12 00:21:00
C002253,2014-01-30 04:12:00,2021-01-23 02:47:00
C008996,2014-02-05 08:05:00,2020-12-26 12:56:00
C001426,2014-01-22 04:37:00,2021-01-03 15:56:00
C003362,2014-01-30 03:53:00,2020-12-29 15:05:00
C004923,2014-02-27 14:27:00,2020-12-03 16:44:00
C002717,2014-02-09 10:56:00,2021-01-09 14:52:00
C004813,2014-02-04 23:14:00,2021-01-21 15:09:00
C005314,2014-02-15 06:51:00,2021-01-16 19:10:00
C002054,2014-02-15 06:51:00,2021-01-13 10:43:00
C004343,2014-03-29 04:29:00,2020-11-25 21:49:00
C007272,2014-04-06 06:01:00,2020-12-18 01:22:00
C004790,2014-04-26 06:29:00,2021-01-22 23:09:00
C003798,2014-02-04 09:12:00,2020-12-26 16:18:00
C003500,2014-01-27 05:10:00,2020-12-26 10:14:00
